EventID,FeatureID,LocationID,Species,Module,CoverClass,CoverClassAll,EditDate,Outfile
CUVAWetlnd20230714,242VK2,NA,Carex cristatella,9,5,5,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Carex festucacea,3,3,3,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Carex festucacea,4,2,2,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Carex granularis,4,2,2,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Carex intumescens,2,2,2,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Carex intumescens,3,2,2,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Carex intumescens,3,2,2,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Carex intumescens,8,2,2,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Carex intumescens,9,3,3,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Carex intumescens,9,2,2,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Carex lurida,2,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Carex lurida,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Carex lurida,2,4,4,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Carex stipata,1,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Carex tribuloides,2,4,4,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,NA,NA,Carex tribuloides,3,3,3,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Carex tribuloides,8,4,4,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Carex tribuloides,9,4,4,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Carex vulpinoidea,1,6,6,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Carex vulpinoidea,2,4,4,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Carex vulpinoidea,3,6,6,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Carex vulpinoidea,4,7,7,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Carex vulpinoidea,3,2,2,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Carex vulpinoidea,2,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Carex vulpinoidea,3,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Carex vulpinoidea,8,4,4,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Carex vulpinoidea,9,6,6,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Dactylis glomerata,3,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Daucus carota,2,1,1,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Desmodium paniculatum,2,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Diarrhena americana,2,3,3,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Diarrhena americana,3,2,2,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Dioscorea villosa,1,4,4,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Dioscorea villosa,2,2,2,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Dipsacus fullonum,2,1,1,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Duchesnea indica,2,5,5,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Duchesnea indica,3,5,5,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Duchesnea indica,8,3,3,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Elaeagnus umbellata,9,6,6,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Elymus sp.,3,1,1,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Elymus sp.,4,1,1,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Elymus sp.,2,3,3,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Elymus sp.,2,4,4,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Elymus riparius,3,2,2,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Elymus riparius,9,2,2,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Elymus riparius,8,2,2,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Elymus riparius,3,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Elymus riparius,8,4,4,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Elymus riparius,9,5,5,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Elymus virginicus,2,5,5,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Elymus virginicus,3,6,6,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Elymus virginicus,8,7,7,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Elymus virginicus,9,6,6,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Elymus virginicus,8,3,3,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Elymus virginicus,1,2,2,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Elymus virginicus,2,2,2,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Epilobium coloratum,3,1,1,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Epilobium coloratum,4,1,1,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Epilobium coloratum,9,NA,1,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Epilobium coloratum,3,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Epilobium coloratum,4,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Epilobium coloratum,2,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Epilobium coloratum,1,2,2,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Epilobium coloratum,2,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Epilobium parviflorum,2,2,2,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Epilobium parviflorum,2,1,1,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Epilobium parviflorum,2,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Epilobium parviflorum,2,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Epilobium parviflorum,3,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Epilobium parviflorum,8,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Epilobium parviflorum,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Epilobium parviflorum,1,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Epilobium parviflorum,2,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Epilobium parviflorum,3,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Equisetum arvense,2,3,3,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Equisetum arvense,8,2,2,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Equisetum arvense,3,2,2,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Equisetum arvense,9,4,4,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Equisetum arvense,3,2,2,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Equisetum arvense,9,2,2,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Equisetum arvense,2,9,9,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,1079RS2,CUVAWetlnd151,Equisetum arvense,3,9,9,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Equisetum arvense,8,7,7,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Equisetum arvense,9,7,7,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Equisetum arvense,1,4,4,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Equisetum arvense,1,1,1,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Equisetum arvense,2,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Erechtites hieracifolia,2,1,1,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,1047,NA,Erechtites hieracifolia,3,1,1,7/7/2023 15:11,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Erigeron philadelphicus,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Erigeron pulchellus,3,1,1,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Erigeron pulchellus,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Eupatorium maculatum,3,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Eupatorium maculatum,8,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Eupatorium maculatum,9,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Eupatorium maculatum,1,3,3,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Eupatorium maculatum,2,3,3,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Eupatorium maculatum,3,4,4,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Eupatorium perfoliatum,2,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Eupatorium perfoliatum,3,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Eupatorium perfoliatum,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Eupatorium perfoliatum,1,2,2,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Eupatorium perfoliatum,1,4,4,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Eupatorium perfoliatum,2,4,4,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Eupatorium perfoliatum,3,3,3,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Eupatorium rugosum,2,4,4,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Eupatorium rugosum,3,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Eupatorium rugosum,8,4,4,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Eupatorium rugosum,9,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Euthamia graminifolia,3,3,3,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Euthamia graminifolia,4,3,3,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Festuca arundinacea,2,6,6,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Fraxinus pennsylvanica,1,2,2,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Fraxinus pennsylvanica,2,2,2,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Fraxinus pennsylvanica,3,1,1,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Fraxinus pennsylvanica,4,3,3,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Fraxinus pennsylvanica,2,3,3,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Fraxinus pennsylvanica,3,3,3,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Fraxinus pennsylvanica,9,2,2,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Fraxinus pennsylvanica,2,4,4,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Fraxinus pennsylvanica,3,4,4,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Fraxinus pennsylvanica,8,4,4,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Fraxinus pennsylvanica,9,4,4,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Fraxinus pennsylvanica,2,2,2,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Fraxinus pennsylvanica,9,2,2,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Fraxinus pennsylvanica,1,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Fraxinus pennsylvanica,2,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Fraxinus pennsylvanica,3,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Galium aparine,2,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Galium asprellum,1,6,6,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Galium asprellum,2,7,7,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Galium asprellum,3,7,7,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Galium asprellum,4,8,8,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Galium asprellum,1,4,4,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Galium asprellum,1,4,4,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Galium asprellum,2,4,4,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Galium asprellum,3,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Galium triflorum,2,5,5,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Galium triflorum,3,4,4,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Galium triflorum,8,5,5,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Galium triflorum,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Galium triflorum,3,2,2,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Geranium maculatum,3,3,3,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Geum canadense,2,2,2,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Geum canadense,8,2,2,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Geum canadense,2,2,2,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Geum canadense,3,2,2,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Geum canadense,8,2,2,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Geum canadense,9,2,2,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Geum canadense,8,2,2,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Geum canadense,2,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Geum canadense,3,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Geum canadense,8,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Geum canadense,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Geum canadense,2,2,2,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Geum laciniatum,2,2,2,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Geum laciniatum,3,3,3,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Geum laciniatum,4,3,3,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Geum laciniatum,1,2,2,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Geum sp.,2,1,1,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Glechoma hederacea,2,1,1,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Glechoma hederacea,8,2,2,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Glechoma hederacea,2,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Glechoma hederacea,2,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Gleditsia triacanthos,4,1,1,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Glyceria striata,2,6,6,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Glyceria striata,3,4,4,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Glyceria striata,8,6,6,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Glyceria striata,9,4,4,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970PV,CUVAWetlnd142,Glyceria striata,9,5,5,7/10/2023 21:08,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Glyceria striata,2,2,2,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Glyceria striata,8,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Glyceria striata,9,2,2,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Glyceria striata,1,4,4,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Hackelia virginiana,1,2,2,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Hesperis matronlis,2,2,2,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,968PV968,NA,Impatiens sp.,3,1,1,6/29/2023 18:34,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Impatiens sp.,2,5,5,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Impatiens sp.,3,5,5,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Impatiens sp.,8,4,4,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 076/,1043,NA,Impatiens sp.,9,5,5,7/6/2023 15:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,1047,NA,Impatiens sp.,9,3,3,7/7/2023 15:11,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Impatiens sp.,2,3,3,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Impatiens capensis,9,1,1,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230629,1049,NA,Impatiens capensis,8,2,2,6/29/2023 16:40,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd023 077/,970,NA,Impatiens capensis,3,4,4,7/7/2023 18:58,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230710,970,NA,Impatiens capensis,8,2,2,7/10/2023 19:41,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Impatiens capensis,1,4,4,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Impatiens capensis,2,4,4,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Impatiens capensis,2,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Impatiens capensis,3,4,4,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK1,NA,Impatiens capensis,4,6,6,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230713,242VK2,NA,Impatiens capensis,2,3,3,7/13/2023 12:03,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Impatiens capensis,3,3,3,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Impatiens capensis,3,4,4,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,242VK2,NA,Impatiens capensis,8,5,5,7/14/2023 14:48,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Impatiens capensis,1,9,9,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Impatiens capensis,2,9,9,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230714,241VK4,NA,Impatiens capensis,3,7,7,7/14/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Impatiens capensis,1,5,5,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Impatiens capensis,2,7,7,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230718,241K,NA,Impatiens capensis,3,5,5,7/18/2023 18:00,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Iris pseudacorus,1,3,3,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230627,969,NA,Iris pseudacorus,2,3,3,6/27/2023 18:43,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Iris pseudacorus,3,3,3,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
CUVAWetlnd20230628,969,NA,Iris pseudacorus,4,4,4,6/28/2023 18:39,VIBI_herb_2023-08-14_113935.txt
